StudentID,GPA,Hackathons,Papers,Teacher Assistance,Core Engineering Score,Consistency,Extracurriculars,Internships,Leadership Roles
1710,8.25,2,4,2,91,75,0.24,3,0
1711,5.76,4,3,2,89,70,3.47,0,0
1712,5.31,4,0,1,87,94,8.07,1,1
1713,8.9,4,1,2,100,82,7.97,0,1
1714,7.3,1,4,0,91,64,4.95,3,0
1715,5.29,2,1,1,84,94,4.73,3,0
1716,9.97,1,0,2,93,88,5.8,3,0
1717,5.29,3,0,2,92,64,2.19,3,1
1718,8.48,1,1,1,72,62,5.26,0,1
1719,9.92,3,4,1,84,65,0.11,3,0
1720,6.2,3,1,1,99,82,4.76,1,0
1721,5.71,3,4,0,98,61,3.36,1,0
1722,5.61,5,4,0,69,77,6.75,2,1
1723,6.52,1,2,2,90,89,6.38,1,1
1724,5.51,5,3,2,70,97,3.81,2,0
1725,8.46,2,3,1,84,64,0.07,1,1
1726,5.31,1,0,2,93,70,2.52,1,0
1727,7.55,2,2,2,79,60,6.33,3,0
1728,9.98,2,3,1,66,69,0.72,1,0
1729,9.07,3,4,0,92,100,1.08,3,1
1730,8.08,1,4,0,94,85,6.47,3,0
1731,6.53,2,1,0,88,92,7.56,1,0
1732,8.12,4,1,2,71,86,3.22,0,1
1733,7.64,2,4,1,64,71,4.9,3,0
1734,7.13,4,4,0,71,61,9.46,1,0
1735,5.65,1,1,2,88,60,9.46,0,0
1736,9.43,5,3,1,94,60,3.08,1,0
1737,7.25,1,0,0,79,92,8.1,1,1
1738,5.97,5,1,0,96,81,5.94,0,1
1739,6.84,5,3,1,60,71,9.75,1,0
1740,7.07,1,3,2,75,98,4.78,3,1
1741,9.14,2,3,2,89,95,7.75,2,1
1742,8.67,0,2,0,68,80,7.68,2,1
1743,8.85,2,2,1,69,79,4.97,1,1
1744,5.06,2,3,2,72,95,7.96,2,1
1745,7.08,3,4,1,79,85,2.61,2,1
1746,7.41,3,2,1,88,90,1.22,2,1
1747,5.1,2,1,0,63,60,4.25,3,1
1748,6.3,4,2,1,87,97,9.44,3,0
1749,8.8,5,4,1,96,73,5.01,2,0
1750,5.69,3,0,1,72,85,6.35,0,0
1751,7.68,2,2,2,62,66,6.24,0,0
1752,6.08,0,3,0,96,71,1.33,0,0
1753,5.06,4,3,0,78,83,3.9,3,0
1754,6.21,1,3,1,87,78,7.07,3,0
1755,9.88,2,0,1,78,68,9.72,3,0
1756,9.01,2,4,2,76,94,1.68,3,1
1757,9.8,5,1,0,77,63,4.1,2,0
1758,7.44,4,4,2,77,91,0.95,3,0
1759,5.55,3,0,0,82,65,2.42,2,1
1760,7.74,3,3,2,99,87,3.77,0,1
1761,7.27,3,4,1,68,87,5.41,2,0
1762,9.22,1,1,2,88,99,2.31,0,0
1763,5.49,4,3,1,88,88,2.28,3,0
1764,7.44,4,1,0,61,64,7.78,0,1
1765,5.75,3,2,0,76,64,9.63,0,0
1766,6.62,3,1,1,90,96,3.24,2,1
1767,8.69,5,3,0,87,100,6.88,0,0
1768,7.38,0,2,2,98,87,2.58,1,1
1769,6.88,0,3,1,89,100,9.28,0,1
1770,6.97,2,3,0,94,68,6.73,3,1
1771,7.3,2,2,2,79,88,8.03,0,0
1772,8.93,4,1,2,75,73,0.49,1,0
1773,9.46,4,0,0,93,97,5.99,2,1
1774,9.78,1,0,0,73,99,5.28,0,1
1775,8.93,1,0,2,85,93,2.93,1,1
1776,6.58,0,0,1,79,96,2.62,3,0
1777,8.44,2,4,0,83,73,5.8,3,1
1778,7.19,0,0,0,77,77,7.06,2,0
1779,6.27,0,2,1,68,92,0.33,3,0
1780,9.2,2,0,1,78,93,5.67,1,1
1781,5.19,1,3,0,79,87,1.7,0,1
1782,9.51,5,0,1,89,95,1.4,1,0
1783,7.31,5,1,2,85,96,6.23,2,0
1784,8.19,5,2,2,90,82,3.11,0,0
1785,8.3,2,2,2,94,76,4.41,1,1
1786,9.48,3,4,0,62,70,3.6,2,0
1787,8.18,3,3,1,99,91,6.48,2,0
1788,8.07,3,2,2,88,96,4.7,0,1
1789,5.33,4,1,1,65,74,9.63,0,0
1790,7.59,1,0,2,60,63,3.52,3,1
1791,5.75,1,2,1,83,98,7.4,3,1
1792,8.69,4,1,2,97,89,2.57,0,1
1793,7.56,0,0,2,93,69,5.09,3,1
1794,8.4,5,4,2,66,82,5.53,0,1
1795,5.21,3,2,2,70,83,3.29,3,1
1796,5.42,5,2,2,70,95,4.72,1,1
1797,8.58,3,1,2,95,64,2.79,2,1
1798,5.36,5,3,2,79,96,0.06,0,1
1799,5.36,0,4,2,75,78,2.16,0,0
1800,5.06,5,3,2,64,96,7.0,0,1
1801,9.78,5,2,1,83,67,7.71,1,0
1802,8.69,2,3,1,89,66,2.8,2,0
1803,6.77,5,0,0,89,99,4.08,3,1
1804,6.48,2,4,2,98,72,0.37,3,1
1805,6.75,1,3,1,96,96,2.37,2,1
1806,8.87,4,0,1,92,86,7.79,3,0
1807,8.31,5,1,1,79,77,6.06,0,1
1808,5.93,1,3,1,81,83,2.06,2,0
1809,5.87,2,4,1,100,100,2.57,1,0
1810,5.49,5,0,1,80,61,8.17,2,0
1811,8.3,5,3,0,96,75,2.09,0,1
1812,8.82,0,1,1,86,73,3.34,2,1
1813,6.33,1,3,0,97,76,6.64,1,0
1814,5.1,3,0,0,94,65,5.61,1,0
1815,5.41,3,3,2,97,94,4.61,2,0
1816,9.84,0,4,2,99,76,9.0,2,0
1817,6.48,2,2,2,65,97,2.2,3,1
1818,8.85,3,0,1,91,99,7.41,3,1
1819,8.12,3,0,2,75,65,1.59,0,0
1820,6.91,4,0,1,87,97,6.16,3,0
1821,6.03,1,0,1,75,80,8.71,0,0
1822,5.61,2,3,2,86,94,4.58,0,1
1823,8.08,5,4,2,62,82,7.24,2,1
1824,8.87,1,1,0,80,71,8.2,3,0
1825,8.22,2,4,0,97,88,1.36,1,1
1826,7.65,3,0,1,97,86,7.06,1,1
1827,5.21,4,3,1,89,65,9.2,2,0
1828,9.84,1,3,2,81,80,5.76,1,1
1829,8.99,3,0,2,78,66,1.86,1,1
1830,6.46,2,3,0,90,100,1.27,2,1
1831,9.9,1,0,2,79,75,2.6,1,1
1832,8.01,5,4,1,78,64,1.04,2,1
1833,7.91,1,2,2,61,74,5.13,0,1
1834,8.74,3,3,0,99,80,0.7,3,0
1835,9.06,1,0,1,98,63,2.23,1,0
1836,8.28,5,0,0,86,64,4.4,2,0
1837,5.64,4,3,0,67,66,4.74,1,1
1838,6.69,4,1,1,86,94,5.65,3,1
1839,9.64,3,0,0,74,95,7.06,1,1
1840,6.12,2,3,2,71,74,0.47,0,0
1841,6.86,3,0,2,73,87,0.81,2,0
1842,7.16,4,1,0,66,61,0.61,3,1
1843,7.2,0,2,2,76,64,4.23,0,1
1844,8.06,0,1,0,85,66,0.42,1,1
1845,9.72,1,4,2,96,81,7.46,1,1
1846,6.2,5,3,0,79,90,2.23,1,1
1847,5.61,1,1,2,69,91,9.39,3,0
1848,5.99,0,2,1,78,67,4.86,2,0
1849,9.43,4,0,1,77,100,4.46,3,1
1850,8.23,1,3,2,89,70,7.81,0,0
1851,6.43,3,1,0,89,60,7.13,2,1
1852,9.08,5,2,2,84,99,6.07,3,0
1853,9.31,3,1,0,83,78,9.35,1,1
1854,9.23,5,4,2,69,97,4.22,0,1
1855,9.59,4,3,2,61,96,8.09,1,1
1856,6.26,1,0,1,97,66,3.8,3,1
1857,8.78,5,2,0,91,98,8.38,0,0
1858,7.3,3,1,0,94,84,2.59,2,1
1859,9.21,1,3,0,96,81,2.89,2,1
1860,8.64,1,1,0,66,86,6.78,3,1
1861,8.88,3,3,0,66,100,2.13,3,1
1862,8.28,0,4,1,86,97,2.29,2,0
1863,5.89,5,1,2,69,98,3.05,2,0
1864,7.73,3,4,0,92,74,6.79,3,0
1865,9.92,4,2,0,66,61,8.89,2,1
1866,9.69,2,4,2,65,67,6.75,0,0
1867,5.22,3,3,1,65,65,8.28,3,1
1868,5.82,1,2,1,72,79,5.44,0,0
1869,5.66,1,1,1,72,86,0.69,1,0
1870,8.63,3,1,2,61,82,1.0,0,1
1871,9.09,2,3,2,78,99,5.54,3,0
1872,6.07,3,0,1,78,76,3.28,1,1
1873,7.53,2,0,1,97,72,2.21,2,0
1874,9.2,2,1,2,61,63,4.66,0,1
1875,8.66,4,3,1,85,79,6.66,0,1
1876,7.71,5,0,0,65,84,3.85,3,1
1877,7.95,1,4,2,79,81,8.03,2,1
1878,7.54,1,1,1,82,76,7.39,3,0
1879,6.49,2,4,0,74,99,7.35,2,1
1880,7.83,1,3,2,65,70,9.85,3,0
1881,8.44,0,4,2,87,84,2.95,2,1
1882,9.37,2,0,0,94,64,6.45,1,1
1883,8.18,1,0,2,70,80,8.55,3,1
1884,8.81,0,2,1,67,85,5.8,1,1
1885,5.8,4,1,2,83,75,7.9,3,0
1886,7.31,1,3,1,80,99,4.14,3,0
1887,5.05,0,1,0,95,80,5.9,3,1
1888,6.23,3,4,0,66,91,0.56,0,0
1889,8.63,5,3,2,64,63,9.86,3,0
1890,9.96,3,3,0,88,97,8.0,2,1
1891,5.5,0,0,0,75,67,8.69,0,0
1892,7.01,2,4,2,65,68,6.94,2,1
1893,9.0,2,0,1,73,76,1.86,2,1
1894,6.02,1,0,2,61,100,0.31,2,0
1895,7.78,3,2,2,84,72,8.65,2,0
1896,8.67,2,0,1,90,68,3.96,2,1
1897,8.08,2,1,1,72,65,2.64,1,1
1898,5.94,3,3,1,77,86,5.62,0,1
1899,6.78,4,0,2,76,96,4.21,2,0
1900,8.92,2,1,1,87,98,6.52,1,1
1901,7.77,5,4,0,71,83,4.84,1,1
1902,5.03,0,3,1,94,68,6.97,2,1
1903,8.8,1,4,0,81,70,8.53,3,1
1904,5.18,2,1,1,98,94,1.96,2,1
1905,8.73,5,4,0,60,88,3.29,1,0
1906,6.01,5,4,0,96,67,4.37,2,0
1907,9.79,2,4,0,80,76,9.62,1,0
1908,6.84,4,0,0,60,66,3.65,2,0
1909,6.63,0,0,0,63,71,3.81,1,0
1910,5.74,1,0,1,91,74,6.53,2,1
1911,6.53,2,3,2,60,88,4.19,3,0
1912,9.38,1,1,2,72,83,9.51,3,1
1913,9.98,3,0,2,76,96,8.94,1,0
1914,6.84,5,4,2,71,73,5.13,3,0
1915,7.24,5,4,2,66,70,6.45,3,1
1916,8.61,2,4,0,62,94,0.58,0,0
1917,9.43,2,4,1,85,76,6.96,2,0
1918,7.97,3,2,0,90,86,7.07,2,1
1919,6.96,4,3,1,95,62,3.59,3,0
1920,7.06,2,1,1,85,61,2.2,3,0
1921,8.48,5,1,1,62,63,9.15,1,0
1922,5.02,1,0,1,87,77,4.27,2,1
1923,8.1,0,2,2,76,79,6.54,0,0
1924,6.78,1,1,1,97,80,0.33,0,0
1925,8.97,4,3,1,89,73,4.14,3,1
1926,5.46,0,4,2,61,67,8.17,1,0
1927,7.94,1,0,0,67,61,3.88,1,1
1928,7.4,1,3,0,73,85,6.03,2,1
1929,8.21,3,1,0,96,78,2.1,3,1
1930,5.32,4,2,0,94,87,4.17,3,1
1931,7.9,5,0,1,98,88,9.28,1,0
1932,7.81,3,1,2,70,64,5.66,0,0
1933,7.8,0,0,2,74,87,9.02,0,1
1934,8.02,5,1,0,61,100,9.02,2,0
1935,8.38,3,4,2,96,85,9.44,3,0
1936,9.02,4,2,1,91,64,8.95,3,0
1937,6.35,2,4,0,99,74,0.03,0,1
1938,9.13,2,1,1,72,68,9.34,3,0
1939,7.49,0,3,1,76,91,1.37,3,1
1940,5.39,2,4,1,74,85,0.4,1,1
1941,5.29,3,3,1,92,96,0.55,2,0
1942,6.67,0,1,1,75,74,3.49,2,0
1943,8.92,5,2,0,72,100,6.21,2,1
1944,8.54,4,3,1,81,63,4.02,1,1
1945,8.94,0,1,0,82,95,0.26,2,1
1946,7.59,5,3,2,95,79,4.76,2,0
1947,7.2,0,4,1,69,86,4.42,0,1
1948,5.74,1,1,1,76,80,7.57,0,0
1949,6.64,1,4,2,89,81,2.8,2,0
1950,7.17,0,0,0,72,66,2.18,1,0
1951,5.44,2,1,1,89,90,2.56,1,0
1952,6.1,1,3,2,89,76,3.04,1,1
1953,7.99,4,0,2,66,66,5.99,3,1
1954,8.68,5,4,1,69,78,4.72,3,1
1955,9.99,3,4,0,94,87,3.37,1,1
1956,9.67,1,3,0,61,69,3.74,0,1
1957,8.21,0,0,1,89,86,3.71,3,1
1958,7.11,2,2,2,78,72,9.72,1,1
1959,8.18,3,3,1,98,61,2.33,3,0
1960,8.93,5,4,0,96,81,8.18,3,1
1961,5.59,5,1,2,62,79,7.08,3,0
1962,7.05,1,0,1,84,64,0.06,3,0
1963,9.2,5,2,2,93,65,9.93,1,1
1964,6.92,5,1,0,81,94,7.56,3,1
1965,7.86,2,0,0,97,60,6.82,2,1
1966,7.94,2,3,0,73,94,4.05,1,1
1967,5.92,2,3,1,98,62,5.55,1,0
1968,6.81,0,0,2,61,95,2.53,1,0
1969,6.67,5,2,1,91,66,0.35,3,0
1970,5.13,5,0,1,62,88,8.36,1,0
1971,5.12,5,1,1,100,74,8.96,0,1
1972,9.16,4,1,1,67,70,1.62,2,0
1973,6.37,2,3,2,85,77,7.87,0,0
1974,7.59,3,0,2,91,63,7.41,2,1
1975,6.49,1,3,1,70,83,1.78,2,1
1976,9.7,3,2,1,60,70,4.22,3,1
1977,6.3,0,1,0,74,65,4.23,2,0
1978,7.15,0,4,0,63,77,7.6,2,1
1979,9.36,5,4,2,63,74,8.38,0,1
1980,9.21,3,0,0,87,62,0.95,2,0
1981,5.93,5,0,2,69,76,5.63,1,1
1982,9.01,4,4,2,70,92,7.62,1,0
1983,7.29,0,0,2,82,93,7.86,2,1
1984,7.41,0,1,0,62,89,1.48,1,1
1985,5.67,3,2,0,98,78,5.26,3,1
1986,5.4,0,2,2,98,68,8.58,1,1
1987,8.64,4,3,2,76,99,3.19,3,0
1988,7.48,4,1,1,81,90,4.25,2,0
1989,7.18,4,0,2,86,86,8.04,3,0
1990,8.65,1,0,2,75,84,0.89,3,1
1991,8.83,4,3,1,75,66,8.59,2,0
1992,5.79,4,3,2,99,66,3.11,2,0
1993,8.05,1,0,2,62,79,0.01,3,1
1994,5.68,5,0,2,92,95,2.34,0,0
1995,8.76,2,1,1,61,78,0.9,2,0
1996,8.28,0,3,0,98,61,0.92,2,0
1997,9.78,4,1,2,86,93,6.93,0,1
1998,5.34,0,0,1,74,76,2.14,1,0
1999,5.29,3,4,2,66,83,9.35,0,1
2000,6.41,0,4,1,68,68,5.16,1,1
2001,6.31,5,0,2,100,60,4.6,0,0
2002,6.23,1,3,1,65,87,4.34,3,0
2003,9.53,0,4,0,71,74,6.93,2,0
2004,6.25,0,3,0,89,80,4.52,0,1
2005,6.36,0,4,0,79,74,1.29,2,0
2006,8.8,2,3,2,79,82,8.8,1,1
2007,7.25,2,4,1,86,61,4.28,3,0
2008,8.88,3,3,2,79,95,0.74,2,1
2009,5.33,1,1,2,66,68,5.29,0,0
2010,7.44,0,3,1,99,61,6.47,0,1
2011,5.17,0,1,2,99,61,2.76,3,1
2012,5.31,0,1,1,89,77,8.0,1,1
2013,9.53,0,0,1,67,76,6.7,3,0
2014,5.7,2,1,0,61,100,6.5,3,1
2015,7.66,5,2,0,73,67,4.21,2,1
2016,7.06,5,1,0,69,93,9.62,1,1
2017,6.74,3,3,1,77,93,2.74,3,0
2018,9.5,4,1,0,77,64,5.78,2,1
2019,5.11,1,3,1,75,88,3.09,2,1
2020,8.32,5,3,2,64,87,7.45,1,0
2021,9.82,0,2,0,90,75,0.48,1,1
2022,7.8,5,1,1,96,73,0.46,2,0
2023,9.68,3,1,1,79,61,8.11,1,0
2024,5.26,4,4,1,82,99,4.34,2,0
2025,7.09,5,4,1,91,63,3.41,1,0
2026,6.3,3,0,0,76,100,6.08,1,1
2027,8.65,2,3,0,72,90,7.02,1,0
2028,9.91,4,2,0,72,85,2.01,0,1
2029,6.28,3,4,1,76,86,1.85,1,0
2030,8.27,5,1,2,74,93,9.58,0,1
2031,5.99,2,0,1,85,90,5.9,2,1
2032,7.83,3,2,2,87,70,3.9,3,1
2033,7.32,3,1,0,89,67,8.01,3,1
2034,9.86,5,1,1,94,71,5.25,3,1
2035,8.04,4,3,1,81,94,2.42,2,0
2036,6.75,2,3,0,69,93,2.07,1,1
2037,5.57,0,4,1,70,72,3.97,0,1
2038,5.76,1,4,2,97,86,8.6,2,1
2039,6.13,4,1,2,92,67,0.61,3,0
2040,6.25,2,1,2,65,80,2.19,3,0
2041,9.25,3,4,1,96,100,8.93,3,0
2042,7.81,2,4,1,66,70,1.22,3,0
2043,7.62,1,1,2,71,81,6.3,0,0
2044,5.57,5,2,1,66,80,2.14,3,0
2045,9.3,1,1,2,61,87,6.06,0,1
2046,8.61,0,2,0,60,62,3.83,3,0
2047,5.34,0,2,2,82,66,1.02,2,1
2048,8.54,1,1,0,84,73,5.82,0,1
2049,7.72,4,0,0,77,74,6.83,0,1
2050,5.41,4,4,0,66,68,6.8,2,1
2051,7.29,3,3,2,62,66,6.37,3,1
2052,7.42,0,1,2,88,71,5.0,3,1
2053,5.83,3,2,1,69,78,5.19,1,0
2054,9.73,0,1,1,64,86,6.36,1,1
2055,9.25,1,4,0,93,77,6.9,0,0
2056,8.35,4,2,2,67,72,6.55,1,1
2057,7.31,4,3,1,73,60,5.87,2,1
2058,7.06,1,3,1,99,97,1.56,2,1
2059,8.25,3,3,1,65,80,2.11,2,1
2060,7.73,3,0,2,60,93,2.6,0,0
2061,5.31,2,2,1,92,72,9.2,2,0
2062,7.56,0,2,0,99,100,7.59,0,0
2063,9.03,3,0,2,70,82,5.53,0,0
2064,7.3,1,2,1,83,60,2.52,2,1
2065,5.26,3,0,1,69,82,1.11,2,1
2066,8.93,4,1,2,82,87,8.99,0,0
2067,6.01,0,4,1,75,91,8.93,2,1
2068,6.29,5,3,1,96,67,1.11,1,1
2069,5.82,2,0,0,75,85,7.97,0,0
2070,6.65,0,0,2,90,73,4.47,3,0
2071,8.78,4,0,1,65,83,3.24,0,1
2072,7.6,4,1,2,89,88,7.39,2,0
2073,6.02,4,0,2,96,63,6.14,2,1
2074,9.39,4,4,0,60,77,7.8,0,1
2075,9.4,1,4,0,84,73,0.74,0,1
2076,9.35,2,3,2,80,86,3.19,3,1
2077,6.19,5,1,0,94,100,3.19,3,1
2078,7.26,4,4,0,97,62,3.3,0,1
2079,9.92,4,2,1,64,89,5.02,2,1
2080,8.86,3,2,0,71,95,2.83,0,0
2081,5.14,2,2,0,64,82,4.44,1,0
2082,5.33,0,0,1,68,77,3.68,1,0
2083,7.32,2,0,1,68,99,7.35,2,0
2084,9.55,2,2,2,94,69,6.04,0,0
2085,7.69,5,3,0,60,71,6.54,0,1
2086,7.49,2,3,1,69,100,2.11,1,1
2087,5.53,5,0,0,98,67,3.26,0,0
2088,8.28,4,2,2,95,91,0.21,2,1
2089,9.11,4,3,0,96,76,1.08,2,0
2090,6.9,1,0,0,94,100,2.65,3,1
2091,8.88,5,2,0,76,73,0.65,2,1
2092,9.82,5,1,1,72,96,6.03,0,1
2093,6.02,0,2,1,65,68,9.98,0,0
2094,7.62,3,2,2,96,85,1.01,1,1
2095,6.44,2,4,0,91,83,8.21,1,0
2096,8.96,0,4,2,70,82,1.19,2,1
2097,7.89,5,1,2,76,90,6.7,3,0
2098,8.17,0,1,1,64,98,6.43,0,0
2099,8.99,1,2,0,65,61,9.03,3,0
2100,6.98,3,3,0,69,77,1.14,0,1
2101,9.58,5,1,2,92,75,3.15,2,1
2102,7.67,5,2,0,89,88,0.91,2,1
2103,5.79,2,0,1,80,70,4.07,1,1
2104,8.48,3,4,2,76,61,9.12,3,0
2105,8.97,1,3,2,86,73,7.82,1,1
2106,6.58,4,2,1,62,63,7.23,2,0
2107,9.29,0,0,1,88,98,5.33,3,0
2108,9.53,2,4,1,61,93,8.83,0,1
2109,6.38,5,0,1,88,98,4.49,1,0
2110,9.92,4,2,1,95,68,1.5,2,1
2111,5.7,1,1,1,93,99,8.38,0,1
2112,6.01,3,4,2,96,100,2.8,2,1
2113,5.92,0,0,0,60,66,0.54,0,0
2114,9.47,2,1,0,85,76,1.26,1,1
2115,8.27,5,3,2,60,82,6.09,0,0
2116,5.76,5,2,0,63,70,6.07,3,1
2117,7.2,4,2,0,98,81,2.6,0,1
2118,8.08,4,4,2,73,77,7.27,2,1
2119,5.42,0,0,0,77,87,7.74,0,0
2120,9.41,3,3,0,93,75,9.21,1,0
2121,9.02,1,4,2,60,63,5.85,2,0
2122,7.53,3,4,0,81,95,7.79,2,1
2123,9.84,3,0,1,75,81,7.53,2,1
2124,7.09,3,3,2,81,70,2.58,2,0
2125,9.92,0,0,0,75,80,3.1,3,1
2126,8.34,0,2,0,87,99,4.78,2,1
2127,8.17,1,1,1,87,100,0.19,2,1
2128,5.83,3,2,2,81,75,2.97,2,1
2129,9.41,0,2,2,65,68,4.74,1,0
2130,7.14,1,4,0,84,94,1.08,1,0
2131,5.81,5,2,1,61,93,1.26,2,0
2132,5.06,1,3,1,66,68,4.63,3,0
2133,7.8,3,2,1,76,72,7.31,0,1
2134,7.64,2,3,1,94,65,8.34,3,0
2135,8.6,3,0,1,79,63,5.46,2,0
2136,9.45,2,4,1,61,87,4.75,2,1
2137,5.4,1,3,2,66,70,3.84,3,0
2138,8.66,5,2,0,91,93,1.93,2,1
2139,5.94,5,4,0,78,94,1.47,0,1
2140,9.29,0,4,1,71,64,7.92,1,0
2141,9.1,5,3,2,68,98,4.65,0,0
2142,7.7,4,3,2,86,70,7.9,0,0
2143,8.55,1,1,1,73,71,7.04,0,1
2144,6.57,0,1,0,61,78,1.94,3,1
2145,7.36,5,4,1,80,72,5.1,3,0
2146,9.11,1,1,2,63,63,4.44,0,1
2147,7.3,3,2,1,80,73,4.24,3,0
2148,6.79,5,0,0,81,61,5.43,2,1
2149,7.47,2,4,0,61,67,9.82,1,0
2150,9.14,1,0,2,76,81,8.13,3,1
2151,6.68,0,1,1,78,72,9.04,3,1
2152,5.87,3,3,1,99,80,0.3,0,0
2153,8.56,4,4,2,83,80,1.4,1,1
2154,9.13,3,1,1,79,87,0.85,2,0
2155,5.5,5,2,2,97,92,2.63,2,1
2156,6.2,2,4,1,71,88,4.42,1,0
2157,5.71,3,4,0,84,96,6.42,2,0
2158,6.74,4,3,2,82,81,5.01,1,0
2159,7.25,0,4,1,93,85,9.03,0,1
2160,8.74,1,3,1,91,70,9.4,2,0
2161,8.26,2,1,1,83,70,1.64,2,1
2162,8.1,4,2,2,84,93,8.53,1,0
2163,6.76,5,2,0,62,78,4.82,2,1
2164,9.21,5,4,1,84,96,4.53,3,0
2165,7.36,5,4,2,87,73,7.85,0,1
2166,9.9,2,1,1,71,88,0.93,2,1
2167,8.17,3,3,0,85,78,8.82,2,1
2168,5.63,2,2,0,67,96,6.71,2,0
2169,8.38,5,3,0,64,80,8.75,1,0
2170,6.63,4,1,2,70,83,9.94,0,1
2171,8.43,1,2,1,94,85,5.18,0,1
2172,5.35,1,2,2,86,100,0.93,2,1
2173,5.87,2,0,1,100,71,1.67,2,0
2174,9.28,5,1,2,97,78,3.24,1,0
2175,6.14,0,1,1,78,89,1.04,0,1
2176,9.19,2,0,2,91,74,8.15,3,0
2177,6.4,5,3,1,87,62,2.97,2,0
2178,8.21,3,0,2,95,72,9.76,3,0
2179,8.47,1,1,0,77,68,7.03,3,0
2180,7.56,1,3,2,69,72,1.73,0,0
2181,6.53,1,2,0,91,75,4.76,3,1
2182,6.06,0,0,0,77,73,4.67,2,1
2183,5.17,5,3,1,71,67,4.93,2,0
2184,6.52,5,3,0,67,78,5.36,1,1
2185,8.27,5,3,0,92,91,0.31,0,0
2186,9.69,5,0,1,97,94,6.86,0,1
2187,9.36,0,2,2,73,82,4.87,3,0
2188,8.83,4,3,2,61,80,7.91,2,0
2189,8.94,2,0,0,68,77,8.15,2,0
2190,8.32,2,1,2,64,73,2.31,1,1
2191,6.3,5,0,0,93,75,0.48,3,1
2192,9.54,3,0,2,78,83,7.03,2,1
2193,8.35,1,0,2,66,91,9.78,0,0
2194,7.8,0,3,2,98,70,4.47,1,0
2195,5.55,3,0,0,76,70,2.6,0,1
2196,7.24,3,1,1,85,63,1.57,1,1
2197,7.3,5,3,2,86,85,2.87,0,0
2198,9.32,0,1,2,87,64,3.28,3,0
2199,7.73,2,4,2,79,95,4.24,2,0
2200,6.9,1,0,0,65,92,6.55,0,1
2201,9.88,2,3,1,67,73,2.73,3,0
2202,5.55,3,3,0,91,91,0.51,0,0
2203,7.11,1,0,2,78,66,3.73,3,0
2204,5.21,4,2,0,91,69,8.56,1,0
2205,8.7,3,2,2,78,61,4.98,3,1
2206,9.59,2,1,2,83,69,9.65,0,0
2207,6.4,2,0,0,83,94,5.04,2,1
2208,9.29,5,0,2,76,80,2.76,1,0
2209,6.46,2,4,2,77,99,1.93,1,1
2210,9.55,0,2,1,71,67,6.95,3,1
2211,8.77,3,2,0,100,77,5.36,0,1
2212,9.02,1,0,0,82,68,6.04,3,1
2213,5.09,2,1,2,77,100,7.55,1,0
2214,9.81,5,0,2,75,89,7.26,2,1
2215,8.63,5,1,0,75,63,0.43,3,1
2216,6.52,2,2,0,95,94,8.03,0,0
2217,9.15,0,4,0,82,73,5.33,3,1
2218,6.41,5,3,2,81,73,3.92,3,1
2219,9.36,1,2,1,98,96,5.38,3,0
2220,5.56,3,1,1,92,79,6.12,2,1
2221,8.52,4,0,2,83,88,1.5,0,0
2222,7.7,0,2,2,79,82,4.17,0,1
2223,5.48,5,4,2,92,80,3.36,1,1
2224,6.21,3,1,0,90,90,3.5,1,1
2225,5.06,4,0,2,99,91,0.91,3,0
2226,7.34,2,3,0,67,100,1.6,1,1
2227,6.51,2,1,1,69,66,1.62,0,0
2228,7.99,1,0,2,60,72,3.73,3,1
2229,6.49,4,3,2,80,82,8.94,1,1
2230,6.5,2,0,0,84,67,2.06,2,1
2231,8.72,2,3,0,91,71,4.16,1,1
2232,5.24,5,3,0,69,95,3.12,2,0
2233,9.51,1,3,1,68,75,7.87,1,0
2234,9.26,3,0,1,79,85,0.5,0,0
2235,8.34,2,3,2,79,88,1.97,1,1
2236,7.97,0,1,2,99,88,2.11,2,0
2237,9.46,0,4,0,66,65,9.93,2,0
2238,5.93,3,4,1,70,96,5.71,1,1
2239,5.39,4,3,2,80,92,1.39,3,0
2240,6.2,1,4,0,97,90,2.72,2,1
2241,8.97,5,4,0,78,100,1.68,0,1
2242,5.17,0,3,1,74,77,1.25,1,0
2243,7.91,0,3,1,65,97,7.97,2,0
2244,9.98,3,1,2,69,90,4.96,1,1
2245,9.28,4,2,2,75,75,6.31,1,1
2246,7.61,4,0,0,70,99,3.31,3,1
2247,5.32,3,3,0,94,96,5.54,1,1
2248,9.16,0,3,0,67,73,2.58,1,0
2249,7.99,1,4,2,87,98,3.08,1,1
2250,5.57,0,1,1,62,63,6.52,0,0
2251,5.47,4,4,2,61,89,1.5,1,1
2252,9.55,5,3,1,73,92,6.17,0,0
2253,8.35,0,3,2,88,95,8.52,1,1
2254,9.15,1,4,2,62,89,1.2,3,1
2255,9.39,2,3,1,60,73,8.97,3,0
2256,7.86,0,2,2,74,82,0.79,2,1
2257,7.59,3,0,2,79,87,3.49,1,0
2258,7.15,2,0,0,81,66,6.11,3,1
2259,6.58,3,0,1,93,69,5.59,3,1
2260,7.17,3,2,1,92,63,0.96,1,1
2261,8.87,3,3,0,68,97,7.99,2,0
2262,8.01,0,4,1,62,72,9.73,0,1
2263,9.46,4,1,0,61,80,1.81,3,0
2264,7.22,2,3,1,63,92,8.95,3,1
2265,8.04,1,2,1,75,99,5.57,0,0
2266,8.16,4,2,1,92,87,9.36,3,0
